SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
150,150_11,predictable,A,1.3040929211456386e-06,fronto_pooled
150,150_12,predictable,A,-2.536802014221351e-07,fronto_pooled
150,150_13,predictable,A,1.0085363407483782e-06,fronto_pooled
150,150_14,predictable,A,8.205074486795638e-07,fronto_pooled
150,150_15,predictable,A,7.74284843686246e-07,fronto_pooled
150,150_16,predictable,A,1.309016468894697e-06,fronto_pooled
150,150_17,predictable,A,-1.885405022676423e-06,fronto_pooled
150,150_18,predictable,A,2.1042865748203444e-07,fronto_pooled
150,150_19,predictable,A,4.6904578812245746e-07,fronto_pooled
150,150_20,predictable,A,4.0724402837888365e-07,fronto_pooled
150,150_21,predictable,A,-2.1053551591165843e-07,fronto_pooled
150,150_22,predictable,A,9.092233894989477e-07,fronto_pooled
150,150_0,predictable,A,-4.013994494016515e-06,mastoids_pooled
150,150_1,predictable,A,-4.330806913976915e-07,mastoids_pooled
150,150_2,predictable,A,-9.600576163748541e-07,mastoids_pooled
150,150_3,predictable,A,-1.4244038970900874e-06,mastoids_pooled
150,150_4,predictable,A,4.199171588226136e-08,mastoids_pooled
150,150_5,predictable,A,-8.613933167112009e-07,mastoids_pooled
150,150_6,predictable,A,1.8460682258591987e-06,mastoids_pooled
150,150_7,predictable,A,-4.919489924759545e-07,mastoids_pooled
150,150_8,predictable,A,-4.6270181201180096e-07,mastoids_pooled
150,150_9,predictable,A,5.121041968436657e-07,mastoids_pooled
150,150_10,predictable,A,3.115778607210018e-07,mastoids_pooled
150,150_11,predictable,A,-1.7248824363491621e-07,mastoids_pooled
150,150_12,predictable,A,2.4388420420740077e-07,mastoids_pooled
150,150_13,predictable,A,1.9501508631947216e-06,mastoids_pooled
150,150_14,predictable,A,-3.994244515626022e-07,mastoids_pooled
150,150_15,predictable,A,-1.7045254753611517e-06,mastoids_pooled
150,150_16,predictable,A,-1.9034751272073436e-07,mastoids_pooled
150,150_17,predictable,A,-5.323616147734356e-07,mastoids_pooled
150,150_18,predictable,A,-8.765658627396532e-08,mastoids_pooled
150,150_19,predictable,A,-6.12908200903206e-08,mastoids_pooled
150,150_20,predictable,A,-1.1101120128387264e-06,mastoids_pooled
150,150_21,predictable,A,1.753009726268573e-08,mastoids_pooled
150,150_22,predictable,A,-1.0758063990579103e-06,mastoids_pooled
